# started on Wed Jul  1 17:24:49 2026

42.192889592,4786941,,cache-references,1222899192,100.00,3.917,M/sec
42.192889592,1751923,,cache-misses,1222624838,100.00,36.60,of all cache refs
42.192889592,61981800,,branch-instructions,1222326899,100.00,50.714,M/sec
42.192889592,1719913,,branch-misses,1222403728,100.00,2.77,of all branches
42.192889592,1222.19,msec,task-clock,1222189585,100.00,1.222,CPUs utilized
43.196751053,281081785,,cycles,1192668614,100.00,0.236,GHz
43.196751053,226996608,,instructions,1192686583,100.00,0.81,insn per cycle
43.196751053,4771427,,cache-references,1192584391,100.00,4.000,M/sec
43.196751053,1748380,,cache-misses,1192683822,100.00,36.64,of all cache refs
43.196751053,45136158,,branch-instructions,1192857898,100.00,37.843,M/sec
43.196751053,1674306,,branch-misses,1192749618,100.00,3.71,of all branches
43.196751053,1192.72,msec,task-clock,1192720493,100.00,1.193,CPUs utilized
44.200743717,409789348,,cycles,1215093570,100.00,0.337,GHz
44.200743717,541138129,,instructions,1215050346,100.00,1.32,insn per cycle
44.200743717,5260563,,cache-references,1215282712,100.00,4.325,M/sec
44.200743717,1975711,,cache-misses,1215713150,100.00,37.56,of all cache refs
44.200743717,103038228,,branch-instructions,1216017416,100.00,84.712,M/sec
44.200743717,1794599,,branch-misses,1216182322,100.00,1.74,of all branches
44.200743717,1216.33,msec,task-clock,1216333387,100.00,1.216,CPUs utilized
45.205088446,399571523,,cycles,1196574291,100.00,0.334,GHz
45.205088446,510963520,,instructions,1197055849,100.00,1.28,insn per cycle
45.205088446,5078076,,cache-references,1197089491,100.00,4.245,M/sec
45.205088446,2114142,,cache-misses,1196726489,100.00,41.63,of all cache refs
45.205088446,97102050,,branch-instructions,1196427141,100.00,81.170,M/sec
45.205088446,1672040,,branch-misses,1196390060,100.00,1.72,of all branches
45.205088446,1196.28,msec,task-clock,1196277827,100.00,1.196,CPUs utilized
46.209438709,299843739,,cycles,1183533315,100.00,0.254,GHz
46.209438709,301098161,,instructions,1183052064,100.00,1.00,insn per cycle
46.209438709,4730717,,cache-references,1182878017,100.00,4.000,M/sec
46.209438709,1674807,,cache-misses,1182716795,100.00,35.40,of all cache refs
46.209438709,58506514,,branch-instructions,1182660882,100.00,49.471,M/sec
46.209438709,1636256,,branch-misses,1182547243,100.00,2.80,of all branches
46.209438709,1182.63,msec,task-clock,1182630507,100.00,1.183,CPUs utilized
47.213513063,296180439,,cycles,1207907783,100.00,0.245,GHz
47.213513063,272819537,,instructions,1208011553,100.00,0.92,insn per cycle
47.213513063,4965348,,cache-references,1207914814,100.00,4.110,M/sec
47.213513063,1786069,,cache-misses,1208004769,100.00,35.97,of all cache refs
47.213513063,53623801,,branch-instructions,1207908852,100.00,44.390,M/sec
47.213513063,1731067,,branch-misses,1207981097,100.00,3.23,of all branches
47.213513063,1208.01,msec,task-clock,1208010491,100.00,1.208,CPUs utilized
48.217754688,301845719,,cycles,1221849330,100.00,0.246,GHz
48.217754688,288575312,,instructions,1222356371,100.00,0.96,insn per cycle
48.217754688,4895440,,cache-references,1222844680,100.00,3.997,M/sec
48.217754688,1899555,,cache-misses,1222931580,100.00,38.80,of all cache refs
48.217754688,56211121,,branch-instructions,1223209892,100.00,45.899,M/sec
48.217754688,1793515,,branch-misses,1223703558,100.00,3.19,of all branches
48.217754688,1224.66,msec,task-clock,1224659405,100.00,1.225,CPUs utilized
49.222218603,319749807,,cycles,1228348712,100.00,0.261,GHz
49.222218603,291411479,,instructions,1227874512,100.00,0.91,insn per cycle
49.222218603,5141916,,cache-references,1227426246,100.00,4.196,M/sec
49.222218603,2040691,,cache-misses,1227269687,100.00,39.69,of all cache refs
49.222218603,57028015,,branch-instructions,1226976291,100.00,46.537,M/sec
49.222218603,1823556,,branch-misses,1226496219,100.00,3.20,of all branches
49.222218603,1225.45,msec,task-clock,1225446211,100.00,1.225,CPUs utilized
50.226287112,297243552,,cycles,1203845069,100.00,0.246,GHz
50.226287112,223844167,,instructions,1206336541,100.00,0.75,insn per cycle
50.226287112,4913895,,cache-references,1207006936,100.00,4.067,M/sec
50.226287112,2088482,,cache-misses,1207486001,100.00,42.50,of all cache refs
50.226287112,44599745,,branch-instructions,1207644638,100.00,36.917,M/sec
50.226287112,1674816,,branch-misses,1207963943,100.00,3.76,of all branches
50.226287112,1208.12,msec,task-clock,1208115424,100.00,1.208,CPUs utilized
51.230691258,312448319,,cycles,1183115790,100.00,0.265,GHz
51.230691258,268868339,,instructions,1180571610,100.00,0.86,insn per cycle
51.230691258,4911308,,cache-references,1179961815,100.00,4.165,M/sec
51.230691258,2051630,,cache-misses,1179468294,100.00,41.77,of all cache refs
51.230691258,52778567,,branch-instructions,1179425859,100.00,44.762,M/sec
51.230691258,1717552,,branch-misses,1179142645,100.00,3.25,of all branches
51.230691258,1179.10,msec,task-clock,1179098441,100.00,1.179,CPUs utilized
52.234929049,290601300,,cycles,1189674929,100.00,0.244,GHz
52.234929049,244804174,,instructions,1189678411,100.00,0.84,insn per cycle
52.234929049,4759908,,cache-references,1189591272,100.00,4.001,M/sec
52.234929049,2046553,,cache-misses,1189670247,100.00,43.00,of all cache refs
52.234929049,48279138,,branch-instructions,1189589558,100.00,40.586,M/sec
52.234929049,1643431,,branch-misses,1189558879,100.00,3.40,of all branches
52.234929049,1189.56,msec,task-clock,1189562770,100.00,1.190,CPUs utilized
53.239013322,300467506,,cycles,1209192634,100.00,0.249,GHz
53.239013322,281526685,,instructions,1208931685,100.00,0.94,insn per cycle
53.239013322,4801335,,cache-references,1208747475,100.00,3.976,M/sec
53.239013322,1557182,,cache-misses,1208485560,100.00,32.43,of all cache refs
53.239013322,55256545,,branch-instructions,1208292628,100.00,45.753,M/sec
53.239013322,1736440,,branch-misses,1208019651,100.00,3.14,of all branches
53.239013322,1207.71,msec,task-clock,1207708119,100.00,1.208,CPUs utilized
54.242601416,296629652,,cycles,1250768085,100.00,0.236,GHz
54.242601416,257634520,,instructions,1251747474,100.00,0.87,insn per cycle
54.242601416,4927349,,cache-references,1252486212,100.00,3.928,M/sec
54.242601416,1949927,,cache-misses,1253194428,100.00,39.57,of all cache refs
54.242601416,51037836,,branch-instructions,1253776803,100.00,40.684,M/sec
54.242601416,1752379,,branch-misses,1254135468,100.00,3.43,of all branches
54.242601416,1254.48,msec,task-clock,1254482697,100.00,1.254,CPUs utilized
55.246723387,294500005,,cycles,1220203148,100.00,0.242,GHz
55.246723387,261989194,,instructions,1219390269,100.00,0.89,insn per cycle
55.246723387,4784330,,cache-references,1218831517,100.00,3.929,M/sec
55.246723387,1954977,,cache-misses,1218416598,100.00,40.86,of all cache refs
55.246723387,51444041,,branch-instructions,1218011598,100.00,42.244,M/sec
55.246723387,1697721,,branch-misses,1217914830,100.00,3.30,of all branches
55.246723387,1217.77,msec,task-clock,1217772109,100.00,1.218,CPUs utilized
56.250697149,295084741,,cycles,1218769101,100.00,0.242,GHz
56.250697149,261351333,,instructions,1218990708,100.00,0.89,insn per cycle
56.250697149,5048006,,cache-references,1219131152,100.00,4.139,M/sec
56.250697149,2092045,,cache-misses,1219195585,100.00,41.44,of all cache refs
56.250697149,51571769,,branch-instructions,1219343490,100.00,42.288,M/sec
56.250697149,1736253,,branch-misses,1219405772,100.00,3.37,of all branches
