# started on Wed Jul  1 17:00:31 2026

35.117326057,455469319,,l1d_pend_miss.pending_cycles,1131806263,100.00,,
36.120797626,3002122761,,cycles,1139016896,100.00,,
36.120797626,8932020807,,instructions,1138985111,100.00,2.98,insn per cycle
36.120797626,1001898626,,cycle_activity.stalls_total,1138889252,100.00,,
36.120797626,55939767,,cycle_activity.stalls_l3_miss,1138681233,100.00,,
36.120797626,569675290,,l1d_pend_miss.pending,1138777007,100.00,,
36.120797626,459484808,,l1d_pend_miss.pending_cycles,1138799072,100.00,,
37.124210548,3001904364,,cycles,1137069070,100.00,,
37.124210548,8928605282,,instructions,1137134305,100.00,2.97,insn per cycle
37.124210548,1001867093,,cycle_activity.stalls_total,1137105807,100.00,,
37.124210548,56396808,,cycle_activity.stalls_l3_miss,1136988373,100.00,,
37.124210548,569875903,,l1d_pend_miss.pending,1136920157,100.00,,
37.124210548,459490244,,l1d_pend_miss.pending_cycles,1136761916,100.00,,
38.127626062,3004075334,,cycles,1137193218,100.00,,
38.127626062,8932566250,,instructions,1137129922,100.00,2.97,insn per cycle
38.127626062,1003986946,,cycle_activity.stalls_total,1137145996,100.00,,
38.127626062,58371344,,cycle_activity.stalls_l3_miss,1137167411,100.00,,
38.127626062,573285203,,l1d_pend_miss.pending,1137138907,100.00,,
38.127626062,461138202,,l1d_pend_miss.pending_cycles,1137149119,100.00,,
39.130978337,3004693522,,cycles,1135697159,100.00,,
39.130978337,8942467678,,instructions,1135693801,100.00,2.98,insn per cycle
39.130978337,1003329682,,cycle_activity.stalls_total,1135714986,100.00,,
39.130978337,57312805,,cycle_activity.stalls_l3_miss,1135691423,100.00,,
39.130978337,571876561,,l1d_pend_miss.pending,1135717917,100.00,,
39.130978337,460766640,,l1d_pend_miss.pending_cycles,1135732459,100.00,,
40.134358311,3004688397,,cycles,1133376710,100.00,,
40.134358311,8959083424,,instructions,1133924705,100.00,2.98,insn per cycle
40.134358311,1000433452,,cycle_activity.stalls_total,1133893864,100.00,,
40.134358311,54175318,,cycle_activity.stalls_l3_miss,1134052238,100.00,,
40.134358311,566403252,,l1d_pend_miss.pending,1134168665,100.00,,
40.134358311,458031417,,l1d_pend_miss.pending_cycles,1134581959,100.00,,
41.138059354,3007175760,,cycles,1128705555,100.00,,
41.138059354,8987259784,,instructions,1128536908,100.00,2.99,insn per cycle
41.138059354,996580610,,cycle_activity.stalls_total,1128532820,100.00,,
41.138059354,51849421,,cycle_activity.stalls_l3_miss,1128380776,100.00,,
41.138059354,560201900,,l1d_pend_miss.pending,1128259604,100.00,,
